video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
y27nX8u6D_s,965486,3,1,3,13
yJKpzE4EQs4,759293,2,1,3,13
yasj3j76SyM,2832889,3,1,3,13
0H63rwT1VeY,952032,2,1,3,13
0H6L0_rkE_Y,1188380,2,1,3,13
0VqbgChb_A8,1000490,3,1,3,13
0eJ0z1qyICQ,659295,2,1,3,13
0gRlwDBaris,2040791,2,1,3,13
1JJiARZELe4,631843,3,1,3,13
1aiCHRe55E4,827113,2,1,3,13
294P3tzjWNg,1609349,3,1,3,13
2pv3Xpz7-Dk,808722,2,1,3,13
2xI1n4zLDTs,627882,2,1,3,13
3OqfQWUga_c,943614,2,1,3,13
56F-kBz9RdI,4357070,3,1,3,13
6-t5LHTjDk0,1018863,2,1,3,13
6OU50pLDlYA,1500249,3,1,3,13
6x6B-rChJiw,989919,2,1,3,13
DAqGcy4kmtQ,1626641,3,1,3,13
DGt5LkiBwi8,1615758,3,1,3,13
Eo246c1HNvo,702139,2,1,3,13
FH5wgWiBwDg,2059031,2,1,3,13
H0hUuWWOD2Y,1880664,2,1,3,13
HLkHKrs5axc,645788,3,1,3,13
HWi4sRXO5LI,1342126,2,1,3,13
JZe6ChhyDSg,2772013,3,1,3,13
KGCeyDzJqrQ,1434999,2,1,3,13
LAnf0SKVOls,1341415,3,1,3,13
LE4hxiFEOyI,752774,3,1,3,13
LEeOdq71dWA,820431,2,1,3,13
NYCgJePlvmk,1307948,2,1,3,13
Np8aDf_1MKA,607329,3,1,3,13
OudCOzfDvr0,847425,2,1,3,13
QlFc5hFPBuE,1608337,3,1,3,13
RLTF01FTwt0,660205,3,1,3,13
SMGIsJa-o5E,2415224,2,1,3,13
VmTT7WNAZOM,635496,2,1,3,13
VtDtBkftp2M,820911,3,1,3,13
W9rXkw3yrRc,1254523,2,1,3,13
WwLW3n6yXBs,1372252,2,1,3,13
XHxmNN_8ZOo,1169414,2,1,3,13
Y0gbKUu52cw,1521029,2,1,3,13
axPpa832gm8,1375443,2,1,3,13
bmmtumVQgrg,2812036,2,1,3,13
fQc2jW_A3ik,2897576,3,1,3,13
g2F5RO6vNSs,2243316,3,1,3,13
hbPqcUH2XSI,838606,2,1,3,13
jBgi_nXDOKY,944332,2,1,3,13
k7RCqj6AS8g,1841144,2,1,3,13
ksDX3cqds1Q,2487144,3,1,3,13
mudiTbs_FZM,946615,2,1,3,13
pRItnG3P7-Q,3663930,2,1,3,13
qelF_X78ip4,1283589,3,1,3,13
ra0Laa0nobU,2955491,2,1,3,13
rlRnjagDBHg,728838,3,1,3,13
sTBozEZgTPw,2690587,2,1,3,13
tl9d2RBJtCE,676820,3,1,3,13
uMu2qv-uNWw,3909987,2,1,3,13
vcDsh9Sjm18,1516571,2,1,3,13
wPl7gWEqPVQ,1228199,2,1,3,13
-WKymyPOc7Y,934307,3,1,3,13
11CpyKEx0D8,771204,3,1,3,13
5U8S1_JWI3g,727146,3,1,3,13
5qow8Oux1Mk,846098,3,1,3,13
6EZvRCxNWVA,2457648,3,1,3,13
